"tweet_id";"permalink";"username";"to_person";"text";"tweet_created_dt";"retweets";"favorites";"mentions";"hashtags";"geo";"record_inserted_date";"state";"radius";"search_keyword"
"1267499004633415680";"https://twitter.com/AzlanSalims/status/1267499004633415680";"AzlanSalims";"";"So the President tells Govenors to use aggressive tactics on protesters while he hides in a bunker is simply cowardice. We need a leader soon. #GeorgeFloyd #BlackLivesMatter #protests2020 #BunkerDon";"2020-06-01 16:51:26";"0";"0";"";"#GeorgeFloyd #BlackLivesMatter #BlackLivesMatter #protests2020 #BunkerDon";"";"2020-07-29 09:39:49";"Washington, D.C";"100mi";"georgesfloyd"
"1267499021654020096";"https://twitter.com/JacobAndrewBaum/status/1267499021654020096";"JacobAndrewBaum";"";"My neighbors are clearly reaching their kids right. #BlackLivesMatter ";"2020-06-01 16:51:30";"0";"4";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 09:35:30";"Washington, D.C";"100mi";"BlackLivesMatter"
"1267499470545195008";"https://twitter.com/yusukeuramesssy/status/1267499470545195008";"yusukeuramesssy";"";"My Puerto Rican auntie suffers from manic depression and alcoholism and even she is online calling on her latinx peers to advocate for black lives matter. I know that’s right ";"2020-06-01 16:53:17";"0";"2";"";"";"";"2020-07-30 11:57:24";"District of Columbia";"200mi";"BlackLivesMatter"
"1267499588426104835";"https://twitter.com/worthystyle/status/1267499588426104835";"worthystyle";"";"That said, he is white and will be fine. Please support #BlackLivesMatter and @LegalAidJustice if you can.";"2020-06-01 16:53:45";"0";"0";"@LegalAidJustice";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:24";"District of Columbia";"200mi";"BlackLivesMatter"
"1267499687520714754";"https://twitter.com/Elisamu07376311/status/1267499687520714754";"Elisamu07376311";"";"This world needs more Love and less Hate towards humanity , if your white and thinks that your life in more valuable than a black person then let me tell you that you’re wrong! #BlackLivesMatter";"2020-06-01 16:54:09";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:24";"District of Columbia";"200mi";"BlackLivesMatter"
"1267500036260335616";"https://twitter.com/PittPa4TRUMP/status/1267500036260335616";"PittPa4TRUMP";"theangiestanton";"Everyone I have been watching including spray painting buildings with Black Lives Matter have been white these are ""RESIST"" movement designed 2 destroy communities and distracting from the issue of police brutality which has happened too often for too long with all color Officers";"2020-06-01 16:55:32";"0";"0";"";"";"";"2020-07-30 11:57:24";"District of Columbia";"200mi";"BlackLivesMatter"
"1267500217265467392";"https://twitter.com/lizstrom/status/1267500217265467392";"lizstrom";"";"Enough is enough. Follow ohhappydani for important messages made beautifully and so creatively. ________________________ Turning off comments because this is not up for debate. . #blacklivesmatter #blm… https://www.instagram.com/p/CA5mOYihVEc/?igshid=1prsdw1ap11kp";"2020-06-01 16:56:15";"0";"0";"";"#blacklivesmatter #blacklivesmatter #blm";"";"2020-07-29 09:35:30";"Washington, D.C";"100mi";"BlackLivesMatter"
"1267500266787688458";"https://twitter.com/shinelikemeCEO/status/1267500266787688458";"shinelikemeCEO";"";"#BlackLivesMatter @Tysons Corner, Virginia https://www.instagram.com/p/CA5mMkvgr12/?igshid=ry7cfnqcxdsf";"2020-06-01 16:56:27";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 09:35:30";"Washington, D.C";"100mi";"BlackLivesMatter"
"1267500292616093706";"https://twitter.com/reliTiler/status/1267500292616093706";"reliTiler";"";"If my close minded mom can support #BlackLivesMatter , then you can too";"2020-06-01 16:56:33";"0";"8";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:24";"District of Columbia";"200mi";"BlackLivesMatter"
"1267500389995249664";"https://twitter.com/superzusgw/status/1267500389995249664";"superzusgw";"";"The aftermath of sundays #looting in #Georgetown I can tell you first hand these were NOT protestors. #protests2020 #BlackLivesMatter #WashingtonDCRiots #WashingtonDCProtests #GeorgeFloyd #GeorgeFloydProtests";"2020-06-01 16:56:56";"0";"0";"";"#looting #Georgetown #protests2020 #BlackLivesMatter #BlackLivesMatter #WashingtonDCRiots #WashingtonDCProtests #GeorgeFloyd #GeorgeFloydProtests";"";"2020-07-29 09:39:49";"Washington, D.C";"100mi";"georgesfloyd"
"1267500502306226181";"https://twitter.com/Tara_Jacoby/status/1267500502306226181";"Tara_Jacoby";"";"Ive added a few more variations of the Ring It Louder image to the download (link in bio). Feel free to download and share! #blacklivesmatter @Philadelphia, Pennsylvania https://www.instagram.com/p/CA5mWS9hvyp/?igshid=1cvizzlpu7xd4";"2020-06-01 16:57:23";"0";"1";"";"#blacklivesmatter #blacklivesmatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267500760876662784";"https://twitter.com/chqnelle/status/1267500760876662784";"chqnelle";"";"happy pride month babies!!! let’s not forget that ALL black lives matter, including gay, lesbian, trans, queer, pansexual, bisexual, cis, and non-binary as well. Can’t be pro-black and anti-LGBTQ+.";"2020-06-01 16:58:25";"0";"0";"";"";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267500785623085056";"https://twitter.com/HornbakeLibrary/status/1267500785623085056";"HornbakeLibrary";"umd_BookLab";"#BlackLivesMatter ";"2020-06-01 16:58:30";"0";"8";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 09:35:29";"Washington, D.C";"100mi";"BlackLivesMatter"
"1267501365871497220";"https://twitter.com/antst3r/status/1267501365871497220";"antst3r";"";"@Beyonce and @s_c_ have been bailing out #BlackLivesMatter #blm protestors since 2014, you can’t say shit about them!";"2020-06-01 17:00:49";"0";"0";"@Beyonce @S_C_";"#BlackLivesMatter #BlackLivesMatter #blm";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267501576001904646";"https://twitter.com/Scvnoo/status/1267501576001904646";"Scvnoo";"";"I stand by the #BlackLivesMatter movement and the injustices of our community. As citizens of this country, it is OUR RESPONSIBILITY to be forerunners in an outgoing struggle to achieve and maintain equality for all. . . BE THE CHANGE ";"2020-06-01 17:01:39";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267501612026802181";"https://twitter.com/YouNeed_FAITH/status/1267501612026802181";"YouNeed_FAITH";"";"Police in military grade uniforms around the country does not sit well me at all. They’re not even wearing blue anymore. They’re in all black with helmets and shields. #BlackLivesMatter #protests2020";"2020-06-01 17:01:48";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #protests2020";"";"2020-07-29 09:35:29";"Washington, D.C";"100mi";"BlackLivesMatter"
"1267501694377656320";"https://twitter.com/Welcome_To_Asia/status/1267501694377656320";"Welcome_To_Asia";"Laurrryynnn";"She was on live and she was talking to her friend i guess and he had liked played with her in a funny way and she going say “stop playing with me before i George Floyd your ass” she trending for look.";"2020-06-01 17:02:07";"0";"1";"";"";"";"2020-07-30 12:11:41";"District of Columbia";"200mi";"georgesfloyd"
"1267502040575590405";"https://twitter.com/Toofunnystopit/status/1267502040575590405";"Toofunnystopit";"";"#GTFOH @NFL Kap pleaded with yall to stand up and you didn't. Now yall want to stand up...gtfoh. #smh #youhadachance #BlackLivesMatter #protests2020";"2020-06-01 17:03:30";"0";"1";"@NFL";"#GTFOH #smh #youhadachance #BlackLivesMatter #BlackLivesMatter #protests2020";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267502233073188865";"https://twitter.com/PhlexMagazine/status/1267502233073188865";"PhlexMagazine";"";"Conversations and Accountability that’s the solution to this! #blacklivesmatter";"2020-06-01 17:04:16";"0";"0";"";"#blacklivesmatter #blacklivesmatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267502529836974080";"https://twitter.com/RealMaryz/status/1267502529836974080";"RealMaryz";"";"'He is a destroyer': how the George Floyd protests left Donald Trump exposed ";"2020-06-01 17:05:26";"0";"0";"";"";"";"2020-07-30 12:11:41";"District of Columbia";"200mi";"georgesfloyd"
"1267502786108850176";"https://twitter.com/_thatMDgirl/status/1267502786108850176";"_thatMDgirl";"";"This came up on my memories on Facebook HOW APPROPRIATE #BlackLivesMatter ";"2020-06-01 17:06:27";"0";"4";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267502790848503808";"https://twitter.com/BoomtownFitness/status/1267502790848503808";"BoomtownFitness";"";"Write the plan .. Make it plain . . . #justiceforgeorgefloyd #justiceforbreonnataylor #justiceforahmaudarbery #blacklivesmatter #mondaymotivation #writetheplanandmakeitplain #shareblackstories #peacefulprotest #shareblacklove #buyblack #njblackbusiness #wordsofwisdom – at Broad Street Newark, NJ";"2020-06-01 17:06:29";"0";"0";"";"#justiceforgeorgefloyd #justiceforbreonnataylor #justiceforahmaudarbery #blacklivesmatter #blacklivesmatter #mondaymotivation #writetheplanandmakeitplain #shareblackstories #peacefulprotest #shareblacklove #buyblack #njblackbusiness #wordsofwisdom";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267502937338716166";"https://twitter.com/abemoralesphoto/status/1267502937338716166";"abemoralesphoto";"";"I stand in solidarity with the fight against systematic racism, white supremacy & the reoccurring oppression within the black community. Use your voice & stand up for what’s right - #JUSTICE &amp; #EQUALITY. #BlackLivesMatter #NoJusticeNoPeace #ICantBreath #GeorgeFloyd #VoteOutHate";"2020-06-01 17:07:03";"0";"2";"";"#JUSTICE #EQUALITY #BlackLivesMatter #BlackLivesMatter #NoJusticeNoPeace #ICantBreath #GeorgeFloyd #VoteOutHate";"";"2020-07-30 12:11:41";"District of Columbia";"200mi";"georgesfloyd"
"1267503189764554753";"https://twitter.com/indi_srs/status/1267503189764554753";"indi_srs";"bomani_jones";"Black lives are the ones in jeopardy so right now they are priority #BLM #BlackLivesMatter";"2020-06-01 17:08:04";"0";"1";"";"#BLM #BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267503250556751872";"https://twitter.com/KahunaPapi/status/1267503250556751872";"KahunaPapi";"";"#BlackLivesMatter #BlackTwitter";"2020-06-01 17:08:18";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter #BlackTwitter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267503438939729921";"https://twitter.com/jsaquella/status/1267503438939729921";"jsaquella";"Harlan";"George Floyd lost his life very easily. A police officer with a long list of disturbing offenses who was never held accountable pressed his knee to Mr Floyd’s neck for almost 9 minutes and murdered him. ";"2020-06-01 17:09:03";"0";"15";"";"";"";"2020-07-30 12:11:41";"District of Columbia";"200mi";"georgesfloyd"
"1267503794830663680";"https://twitter.com/chrisjboston_/status/1267503794830663680";"chrisjboston_";"";"Thank You Miss Officer #BlackLivesMatter #JusticeForGeorgeFloyd";"2020-06-01 17:10:28";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFloyd";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267503830075355136";"https://twitter.com/EmilyRHill2/status/1267503830075355136";"EmilyRHill2";"";"#BlackLivesMatter ";"2020-06-01 17:10:36";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267503933901221888";"https://twitter.com/corkedvirginia/status/1267503933901221888";"corkedvirginia";"";"@GOP where are you?? #FakePresident #BlackLivesMatter #protests2020 #TrumpResignNow";"2020-06-01 17:11:01";"0";"0";"@GOP";"#FakePresident #BlackLivesMatter #BlackLivesMatter #protests2020 #TrumpResignNow";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267504600380321793";"https://twitter.com/dakimmiuluv/status/1267504600380321793";"dakimmiuluv";"";"#BlackLivesMatter #GeorgeFloydProtests #GeorgeFlyod #riots #riots2020 of course #blacks will get blamed";"2020-06-01 17:13:40";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloydProtests #GeorgeFlyod #riots #riots2020 #blacks";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267504655224975360";"https://twitter.com/PoeticSoulchild/status/1267504655224975360";"PoeticSoulchild";"";"STFU unless you're gonna get out here at let your voice be heard! I did it Saturday night and it felt great! We can get our point across without looting and rioting!!! #SpeakOut #BlackLivesMatter";"2020-06-01 17:13:53";"0";"1";"";"#SpeakOut #BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267504888000524288";"https://twitter.com/PoeticSoulchild/status/1267504888000524288";"PoeticSoulchild";"";"Be the change you want to see. I cant stress this enough!!! #BlackLivesMatter";"2020-06-01 17:14:49";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267505011728289804";"https://twitter.com/TravisOliver27/status/1267505011728289804";"TravisOliver27";"";"Run from the past two days. Finding a positive way to release this energy inside me. The anger inside me. #blm #blacklivesmatter #blacklivesmatter @Hampton, Virginia https://www.instagram.com/p/CA5oZ-MAB_PmBltVZE2FGnsXZIyjaKErj-m30o0/?igshid=1u9x32w6rdkk5";"2020-06-01 17:15:18";"0";"0";"";"#blm #blacklivesmatter #blacklivesmatter #blacklivesmatter #blacklivesmatter";"";"2020-07-30 11:57:23";"District of Columbia";"200mi";"BlackLivesMatter"
"1267505048931766274";"https://twitter.com/adgemc/status/1267505048931766274";"adgemc";"HonestToddler";"Understood, I misinterpreted. It was even peaceful here on Saturday earlier in the day. I support the protestors. I think many in my city, are here to cause chaos and take advantage of a situation. They could not care less about George Floyd or the cause. They ruin it.";"2020-06-01 17:15:27";"0";"0";"";"";"";"2020-07-30 12:11:41";"District of Columbia";"200mi";"georgesfloyd"
"1267505056611545089";"https://twitter.com/Nne_babes/status/1267505056611545089";"Nne_babes";"AngelaSharma1";"I agree the media is doing a disservice to the peaceful protesters, but Trump tweeting “ when the looting starts, the shooting starts” instead of addressing how we will justice for George Floyd shows he is evil.";"2020-06-01 17:15:29";"0";"0";"";"";"";"2020-07-29 09:39:49";"Washington, D.C";"100mi";"georgesfloyd"
"1267505135829299200";"https://twitter.com/dakimmiuluv/status/1267505135829299200";"dakimmiuluv";"";"#BlackLivesMatter #GeorgeFloydProtests #Riot2020 #PartOfTheProblem";"2020-06-01 17:15:48";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloydProtests #Riot2020 #PartOfTheProblem";"";"2020-07-30 11:57:22";"District of Columbia";"200mi";"BlackLivesMatter"
"1267505180234387457";"https://twitter.com/nicolasjspencer/status/1267505180234387457";"nicolasjspencer";"melaninbabyyyy";"KKK is legal?! Didn't they wipe out am entire town of black people?! That's the worst I know from their long list of things they've been known for doing. How are the KKK not terrorist?! #KKK #BlackLivesMatter #TerroristOrganization";"2020-06-01 17:15:58";"0";"0";"";"#KKK #BlackLivesMatter #BlackLivesMatter #TerroristOrganization";"";"2020-07-30 11:57:22";"District of Columbia";"200mi";"BlackLivesMatter"
"1267505271217295360";"https://twitter.com/GRJnTruth/status/1267505271217295360";"GRJnTruth";"";"My heart aches for the #Floyd family of #Minneapolis as they plan the #funeral of their son #GeorgeFloyd, #murdered by #roguepolicemen! We #pray for #GODSPEACE for the entire #family ";"2020-06-01 17:16:20";"0";"0";"";"#Floyd #Minneapolis #funeral #GeorgeFloyd #murdered #roguepolicemen #pray #GODSPEACE #family";"";"2020-07-29 09:39:49";"Washington, D.C";"100mi";"georgesfloyd"
"1267505476671070210";"https://twitter.com/dakimmiuluv/status/1267505476671070210";"dakimmiuluv";"";"That’s messed up taking advantage of our pain #BlackLivesMatter #GeorgeFloydProtests #riots2020";"2020-06-01 17:17:09";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloydProtests #riots2020";"";"2020-07-30 11:57:22";"District of Columbia";"200mi";"BlackLivesMatter"
"1267505506538708992";"https://twitter.com/RealMaryz/status/1267505506538708992";"RealMaryz";"";"Trump fled to bunker as protests over George Floyd raged outside White House. ";"2020-06-01 17:17:16";"0";"0";"";"";"";"2020-07-30 12:11:41";"District of Columbia";"200mi";"georgesfloyd"
"1267962662270500867";"https://twitter.com/ThatRobFuseMan/status/1267962662270500867";"ThatRobFuseMan";"catnap1013";"Black people have been oppressed for hundreds of years. This will take as long as it needs to, Karen. #BlackLivesMatter ";"2020-06-02 23:33:50";"0";"3";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-30 11:55:30";"District of Columbia";"200mi";"BlackLivesMatter"
