text,tweet_text,lemma_tweet_text
. @ICC and all the other boards are you guys not seeing what’s happening to ppl like me? Are you not gonna speak against the social injustice against my kind. This is not only about America. This happens everyday #BlackLivesMatter now is not the time to be silent. I wanna hear u,"['@icc', 'and', 'all', 'the', 'other', 'boards', 'are', 'you', 'guys', 'not', 'seeing', 'what', 'is', 'happening', 'to', 'ppl', 'like', 'me', 'are', 'you', 'not', 'gon', 'na', 'speak', 'against', 'the', 'social', 'injustice', 'against', 'my', 'kind', 'this', 'is', 'not', 'only', 'about', 'america', 'this', 'happens', 'everyday', 'blacklives', 'matter', 'now', 'is', 'not', 'the', 'time', 'to', 'be', 'silent', 'i', 'wan', 'na', 'hear', 'u']","[""'@icc"", 'and', 'all', ""the'"", ""'other"", 'board', 'be', 'you', 'guy', 'not', 'see', 'what', 'be', 'happen', ""to'"", 'ppl', 'like', ""me'"", 'be', 'you', 'not', 'go', ""na'"", 'speak', 'against', ""the'"", 'social', 'injustice', 'against', 'my', 'kind', 'this', 'be', 'not', 'only', 'about', 'america', 'this', 'happen', 'everyday', 'blacklive', 'matter', 'now', 'be', 'not', ""the'"", 'time', ""to'"", ""be'"", 'silent', ""i'"", 'want', ""na'"", 'hear', 'u']"
"Thanks for FaceTiming me from #BlackLivesMatter Plaza, Senator @KamalaHarris.","['thanks', 'for', 'facetiming', 'me', 'from', 'blacklives', 'matter', 'plaza', 'senator', '@', 'kamalaharris']","['thanks', 'for', 'facetiming', ""me'"", 'from', 'blacklive', 'matter', 'plaza', 'senator', '@', 'kamalaharris']"
"#BlackLivesMatter protest today in Stone Mountain, GA — a popular KKK gathering site. That’s 100s of armed Black men and women marching together in unity, evoking their 2nd amendment rights. ( @naomiruta)","['blacklives', 'matter', 'protest', 'today', 'in', 'stone', 'mountain', 'ga', 'a', 'popular', 'kkk', 'gathering', 'site', 'that', 'is', '100s', 'of', 'armed', 'black', 'men', 'and', 'women', 'marching', 'together', 'in', 'unity', 'evoking', 'their', '2nd', 'amendment', 'rights', '@naomiruta']","['blacklive', 'matter', 'protest', 'today', 'in', 'stone', 'mountain', ""ga'"", ""a'"", 'popular', 'kkk', 'gather', 'site', 'that', 'be', '100', ""'s"", 'of', 'armed', 'black', 'man', 'and', 'woman', 'marching', 'together', 'in', 'unity', 'evoke', 'they', '2nd', 'amendment', 'rights', '@naomiruta']"
Ayo this touched my heart #BlackLivesMatter ,"['ayo', 'this', 'touched', 'my', 'heart', 'blacklives', 'matter']","[""ayo'"", 'this', 'touch', 'my', 'heart', 'blacklive', 'matter']"
“THE CROWD HAS DOUBLED IN SIZE”: @abc13houston Sky eye captures a huge crowd peacefully marching to #Houston city hall for #GeorgeFloyd. Thousands are still streaming in. WOW. LIVE COVERAGE: https://abc13.com/society/live-houstonians-march-in-support-of-george-floyds-family/6226152/,"['the', 'crowd', 'has', 'doubled', 'in', 'size', '@abc13houston', 'sky', 'eye', 'captures', 'a', 'huge', 'crowd', 'peacefully', 'marching', 'to', 'houston', 'city', 'hall', 'for', 'georgefloyd', 'thousands', 'are', 'still', 'streaming', 'in', 'wow', 'live', 'coverage']","[""the'"", 'crowd', 'have', 'double', 'in', 'size', '@abc13houston', 'sky', ""'eye"", 'capture', 'a', 'huge', 'crowd', 'peacefully', 'marching', ""to'"", 'houston', 'city', 'hall', 'for', 'georgefloyd', 'thousand', 'be', 'still', 'streaming', 'in', 'wow', 'live', 'coverage']"
"Members of the Central Park Five, the Black and Latino men who were wrongfully convicted as teenagers in an attack on a jogger, helped paint the words Black Lives Matter on New York’s Fifth Avenue right in front of Trump Tower. ","['members', 'of', 'the', 'central', 'park', 'five', 'the', 'black', 'and', 'latino', 'men', 'who', 'were', 'wrongfully', 'convicted', 'as', 'teenagers', 'in', 'an', 'attack', 'on', 'a', 'jogger', 'helped', 'paint', 'the', 'words', 'black', 'lives', 'matter', 'on', 'new', 'york', 'is', 'fifth', 'avenue', 'right', 'in', 'front', 'of', 'trump', 'tower']","[""'member"", 'of', ""the'"", 'central', 'park', 'five', ""the'"", 'black', 'and', 'latino', 'man', ""who'"", 'be', 'wrongfully', 'convict', 'as', 'teenager', 'in', 'a', 'attack', 'on', ""a'"", 'jogger', 'help', 'paint', ""the'"", 'word', 'black', 'life', 'matter', 'on', 'new', 'york', 'be', 'fifth', 'avenue', 'right', 'in', 'front', 'of', 'trump', 'tower']"
"How fucked up is this: instead of honoring memory of #GeorgeFloyd videos gradually being posted showing shopkeepers-some minorities- being beaten brutally by greedy, looting rioters. Justice for Mr Floyd?","['how', 'fucked', 'up', 'is', 'this', 'instead', 'of', 'honoring', 'memory', 'of', 'georgefloyd', 'videos', 'gradually', 'being', 'posted', 'showing', 'shopkeepers', 'some', 'minorities', 'being', 'beaten', 'brutally', 'by', 'greedy', 'looting', 'rioters', 'justice', 'for', 'mr', 'floyd']","[""how'"", 'fuck', 'up', 'be', 'this', 'instead', 'of', 'honor', 'memory', 'of', 'georgefloyd', 'video', 'gradually', 'be', 'post', 'show', 'shopkeeper', 'some', 'minority', 'be', 'beaten', 'brutally', 'by', 'greedy', 'looting', 'rioter', 'justice', 'for', ""mr'"", 'floyd']"
 NEW — CLERGY member who was at St. Johns Church says: “I AM SO [EXPLETIVE] OFFENDED” They had NO idea President Trump was coming... “No one knew about this stunt” A clergy member is telling me right now that President Trump “walked on holy ground””sacrilege” #GeorgeFloyd @WUSA9,"['new', 'clergy', 'member', 'who', 'was', 'at', 'st.', 'johns', 'church', 'says', 'i', 'am', 'so', 'expletive', 'offended', 'they', 'had', 'no', 'idea', 'president', 'trump', 'was', 'coming', 'no', 'one', 'knew', 'about', 'this', 'stunt', 'a', 'clergy', 'member', 'is', 'telling', 'me', 'right', 'now', 'that', 'president', 'trump', 'walked', 'on', 'holy', 'ground', 'sacrilege', 'george', 'floyd', '@wusa9']","[""'new"", 'clergy', 'member', ""who'"", 'be', 'at', 'st.', 'johns', 'church', 'say', ""i'"", 'am', ""so'"", 'expletive', 'offend', 'they', 'have', ""no'"", 'idea', 'president', 'trump', 'be', 'come', ""no'"", 'one', 'know', 'about', 'this', 'stunt', ""a'"", 'clergy', 'member', 'be', 'tell', ""me'"", 'right', 'now', 'that', 'president', 'trump', 'walk', 'on', 'holy', 'ground', 'sacrilege', 'george', 'floyd', '@wusa9']"
Let’s all meet here soon. #BlackLivesMatter ,"['let', 'is', 'all', 'meet', 'here', 'soon', 'blacklivesmatter']","['let', 'be', 'all', 'meet', 'here', 'soon', 'blacklivesmatter']"
The scene at George Floyd’s memorial in Minneapolis right now ,"['the', 'scene', 'at', 'george', 'floyd', 'is', 'memorial', 'in', 'minneapolis', 'right', 'now']","[""the'"", 'scene', 'at', 'george', 'floyd', 'be', 'memorial', 'in', 'minneapolis', 'right', 'now']"
"Atlanta Mayor: ""You are disgracing our city, you are disgracing the life of George Floyd"" You see how easy it is to denounce rioting? Why are so many Democrats still struggling to do this? https://twitter.com/CBSNews/status/1266542248986062849/video/1","['atlanta', 'mayor', 'you', 'are', 'disgracing', 'our', 'city', 'you', 'are', 'disgracing', 'the', 'life', 'of', 'george', 'floyd', 'you', 'see', 'how', 'easy', 'it', 'is', 'to', 'denounce', 'rioting', 'why', 'are', 'so', 'many', 'democrats', 'still', 'struggling', 'to', 'do', 'this']","[""'atlanta"", 'mayor', 'you', 'be', 'disgrace', ""our'"", 'city', 'you', 'be', 'disgrace', ""the'"", 'life', 'of', 'george', 'floyd', 'you', 'see', 'how', 'easy', 'it', 'be', ""to'"", 'denounce', 'rioting', 'why', 'be', ""so'"", 'many', 'democrat', 'still', 'struggle', ""to'"", ""do'"", 'this']"
Attention New Orleans!!! DO NOT support Sereen Beauty Supply on S Claiborne Ave. They’re selling these insensitive shirts and have not shown the slightest bit of support for the black lives matter community. Ill be posting a BLACK OWNED beauty supply below. ,"['attention', 'new', 'orleans', 'do', 'not', 'support', 'sereen', 'beauty', 'supply', 'on', 's', 'claiborne', 'ave.', 'they', 'are', 'selling', 'these', 'insensitive', 'shirts', 'and', 'have', 'not', 'shown', 'the', 'slightest', 'bit', 'of', 'support', 'for', 'the', 'black', 'lives', 'matter', 'community', 'i', 'll', 'be', 'posting', 'a', 'black', 'owned', 'beauty', 'supply', 'below']","['attention', 'new', 'orleans', ""do'"", 'not', 'support', 'sereen', 'beauty', 'supply', 'on', ""'s"", 'claiborne', 'ave.', 'they', 'be', 'sell', 'these', 'insensitive', 'shirt', 'and', 'have', 'not', 'show', ""the'"", 'slightest', 'bit', 'of', 'support', 'for', ""the'"", 'black', 'life', 'matter', 'community', ""i'"", 'will', ""be'"", 'posting', 'a', 'black', 'own', 'beauty', 'supply', 'below']"
BREAKING: MN Attorney General Keith Ellison is taking over the George Floyd murder case.,"['breaking', 'mn', 'attorney', 'general', 'keith', 'ellison', 'is', 'taking', 'over', 'the', 'george', 'floyd', 'murder', 'case']","['breaking', 'mn', 'attorney', 'general', 'keith', 'ellison', 'be', 'take', 'over', ""the'"", 'george', 'floyd', 'murder', 'case']"
“Allah O Akbar” chant and Islamic prayer on the street halts the #BLACK_LIVES_MATTER march. Watch guilt-ridden White woman join the Ummah in her T-shirt to prostrate towards Makkah. This is how Jihadis will destroy the #BlackLivesMatters movement,"['allah', 'o', 'akbar', 'chant', 'and', 'islamic', 'prayer', 'on', 'the', 'street', 'halts', 'the', 'black_lives_', 'matter', 'march', 'watch', 'guilt', 'ridden', 'white', 'woman', 'join', 'the', 'ummah', 'in', 'her', 't-shirt', 'to', 'prostrate', 'towards', 'makkah', 'this', 'is', 'how', 'jihadis', 'will', 'destroy', 'the', 'blacklives', 'matters', 'movement']","['allah', ""o'"", 'akbar', 'chant', 'and', 'islamic', 'prayer', 'on', ""the'"", 'street', 'halt', ""the'"", 'black_lives_', 'matter', 'march', 'watch', 'guilt', 'ride', 'white', 'woman', 'join', ""the'"", 'ummah', 'in', 'she', ""'t"", 'shirt', ""to'"", 'prostrate', 'towards', 'makkah', 'this', 'be', 'how', 'jihadi', 'will', 'destroy', ""the'"", 'blacklive', 'matter', 'movement']"
Why are white republicans allowed to storm a capital building armed with guns yet peaceful protestors are shot with rubber bullets and tear gassed? Because they’re black. #GeorgeFloyd #JusticeForGeorgeFloyd,"['why', 'are', 'white', 'republicans', 'allowed', 'to', 'storm', 'a', 'capital', 'building', 'armed', 'with', 'guns', 'yet', 'peaceful', 'protestors', 'are', 'shot', 'with', 'rubber', 'bullets', 'and', 'tear', 'gassed', 'because', 'they', 'are', 'black', 'georgefloyd', 'justice', 'forgeorge', 'floyd']","['why', 'be', 'white', 'republicans', 'allow', ""to'"", 'storm', 'a', 'capital', 'building', 'armed', 'with', 'gun', 'yet', 'peaceful', 'protestor', 'be', 'shot', 'with', 'rubber', 'bullet', 'and', 'tear', 'gass', 'because', 'they', 'be', 'black', 'georgefloyd', 'justice', 'forgeorge', 'floyd']"
"Yesterday my team and I got a chance to make history when DC’s Mayor Bowser had us create these #blacklivesmatter signs to be installed in DC! I so proud was of her when they asked me to design it! In fact, we are all so proud of her for making her stance clear! ","['yesterday', 'my', 'team', 'and', 'i', 'got', 'a', 'chance', 'to', 'make', 'history', 'when', 'dc', 'is', 'mayor', 'bowser', 'had', 'us', 'create', 'these', '#blacklivesmatter', 'signs', 'to', 'be', 'installed', 'in', 'dc', 'i', 'so', 'proud', 'was', 'of', 'her', 'when', 'they', 'asked', 'me', 'to', 'design', 'it', 'in', 'fact', 'we', 'are', 'all', 'so', 'proud', 'of', 'her', 'for', 'making', 'her', 'stance', 'clear']","['yesterday', 'my', 'team', 'and', 'i', 'get', 'a', 'chance', ""to'"", 'make', 'history', 'when', 'dc', 'be', 'mayor', 'bowser', 'have', 'we', 'create', 'these', '#blacklivesmatter', 'sign', ""to'"", ""be'"", 'install', 'in', 'dc', 'i', ""so'"", 'proud', 'be', 'of', 'she', 'when', 'they', 'ask', ""mee'"", ""to'"", 'design', 'it', 'in', 'fact', ""we'"", 'be', 'all', ""so'"", 'proud', 'of', 'she', 'for', 'make', 'she', 'stance', 'clear']"
"NEW ORLEANS: peaceful protest/march beginning at city putt in city park. saturday june 6 @12pm. protest against our corrupt justice system & murderous police officers, march for george floyd and other victims. see you there, spread the word. #BlackLivesMatter #JusticeForFloyd","['new', 'orleans', 'peaceful', 'protest', 'march', 'beginning', 'at', 'city', 'putt', 'in', 'city', 'park', 'saturday', 'june', '6', '@', '12', 'pm.', 'protest', 'against', 'our', 'corrupt', 'justice', 'system', '&', 'murderous', 'police', 'officers', 'march', 'for', 'george', 'floyd', 'and', 'other', 'victims', 'see', 'you', 'there', 'spread', 'the', 'word', 'blacklives', 'matter', 'justice', 'forfloyd']","['new', 'orleans', 'peaceful', 'protest', 'march', 'beginning', 'at', 'city', 'putt', 'in', 'city', 'park', 'saturday', 'june', '6', '@', '12', 'pm.', 'protest', 'against', ""our'"", 'corrupt', 'justice', 'system', '&', 'murderous', 'police', 'officer', 'march', 'for', 'george', 'floyd', 'and', ""'other"", 'victim', 'see', 'you', 'there', 'spread', ""the'"", 'word', 'blacklive', 'matter', 'justice', 'forfloyd']"
"A protester holds a sign outside the U.S. Capitol. It reads, “The system is not broken. It was built this way. #BlackLivesMatter.” – at US Capitol West Lawn","['a', 'protester', 'holds', 'a', 'sign', 'outside', 'the', 'u.s.', 'capitol', 'it', 'reads', 'the', 'system', 'is', 'not', 'broken', 'it', 'was', 'built', 'this', 'way', 'blacklivesmatter.', 'at', 'us', 'capitol', 'west', 'lawn']","['protester', 'hold', ""a'"", 'sign', 'outside', ""the'"", 'u.s.', 'capitol', 'it', 'read', ""the'"", 'system', 'be', 'not', 'break', 'it', 'be', 'build', 'this', 'way', 'blacklivesmatter.', 'at', 'we', 'capitol', 'west', 'lawn']"
"Black Lives Matter Plaza has a new addition: DEFUND THE POLICE, which @DMVBlackLives are appending to the yellow letters Mayor Bowser had painted along 16th on Friday. They’d criticized it as a “performative distraction from real policy changes.”","['black', 'lives', 'matter', 'plaza', 'has', 'a', 'new', 'addition', 'defund', 'the', 'police', 'which', '@dmvblacklives', 'are', 'appending', 'to', 'the', 'yellow', 'letters', 'mayor', 'bowser', 'had', 'painted', 'along', '16th', 'on', 'friday', 'they', 'wouldcriticized', 'it', 'as', 'a', 'performative', 'distraction', 'from', 'real', 'policy', 'changes']","['black', 'life', 'matter', 'plaza', 'have', 'a', 'new', 'addition', 'defund', ""the'"", 'police', 'which', '@dmvblacklive', 'be', 'appending', ""to'"", ""the'"", 'yellow', 'letter', 'mayor', 'bowser', 'have', 'paint', 'along', '16th', 'on', 'friday', 'they', 'wouldcriticize', 'it', 'as', ""a'"", 'performative', 'distraction', 'from', 'real', 'policy', 'change']"
"#NOW: On the fourth day of nationwide protests after the death of George Floyd, hundreds are setting out from DC’s U Street for a march toward the White House. Their starting chant: “No justice, no peace.” Later, it’s “Derek Chauvin, third degree—fuck that, it’s first degree.” ","['now', 'on', 'the', 'fourth', 'day', 'of', 'nationwide', 'protests', 'after', 'the', 'death', 'of', 'george', 'floyd', 'hundreds', 'are', 'setting', 'out', 'from', 'dc', 'is', 'u', 'street', 'for', 'a', 'march', 'toward', 'the', 'white', 'house', 'their', 'starting', 'chant', 'no', 'justice', 'no', 'peace', 'later', 'it', ""'s"", 'derek', 'chauvin', 'third', 'degree—fuck', 'that', 'it', ""'s"", 'first', 'degree']","['now', 'of', 'and', ""the'"", 'fourth', 'day', 'of', 'nationwide', 'protest', 'after', ""the'"", 'death', 'of', 'george', 'floyd', 'hundred', 'be', 'set', 'out', 'from', 'dc', 'be', ""u'"", 'street', 'for', 'a', 'march', 'toward', ""the'"", 'white', 'house', 'they', 'starting', 'chant', ""no'"", 'justice', ""no'"", 'peace', 'later', 'it', ""'s"", 'derek', 'chauvin', 'third', 'degree—fuck', 'that', 'it', ""'s"", 'first', 'degree']"
More footage from Minneapolis. #ICantBreathe #BlackLivesMatter #GeorgeFloyd,"['more', 'footage', 'from', 'minneapolis', 'icantbreathe', 'blacklives', 'matter', 'georgefloyd']","['more', 'footage', 'from', 'minneapolis', 'icantbreathe', 'blacklive', 'matter', 'georgefloyd']"
Done. #BlackLivesMatter // John Merrick Media ,"['done', 'blacklivesmatter', 'john', 'merrick', 'media']","['do', 'blacklivesmatter', 'john', 'merrick', 'media']"
"As the sun comes up on the carnage from this weekend; as the nation still grapples with effects of #Covid19; as communities across our nation reel from the murder of #GeorgeFloyd, I reflect upon your own words “I don’t take responsibility at all” and thank you for the reminder. ","['as', 'the', 'sun', 'comes', 'up', 'on', 'the', 'carnage', 'from', 'this', 'weekend', 'as', 'the', 'nation', 'still', 'grapples', 'with', 'effects', 'of', 'covid19', 'as', 'communities', 'across', 'our', 'nation', 'reel', 'from', 'the', 'murder', 'of', 'georgefloyd', 'i', 'reflect', 'upon', 'your', 'own', 'words', 'i', 'do', 'not', 'take', 'responsibility', 'at', 'all', 'and', 'thank', 'you', 'for', 'the', 'reminder']","['s', 'the', 'sun', 'come', 'up', 'on', ""the'"", 'carnage', 'from', 'this', 'weekend', 'as', ""the'"", 'nation', 'still', 'grapple', 'with', 'effect', 'of', 'covid', '19', 'as', 'community', 'across', 'we', 'nation', 'reel', 'from', ""the'"", 'murder', 'of', 'georgefloyd', ""i'"", 'reflect', 'upon', 'you', 'own', 'word', ""i'"", ""do'"", 'not', 'take', 'responsibility', 'at', 'all', 'and', 'thank', 'you', 'for', ""the'"", 'reminder']"
